IS medium NALNS
108652.9 0.4684462751059385 [999999999, 0.0890505134561501, 0.7522123893805309, 100000149.06819654, 0.1055961319704765, 0.09110030849058093, 61.23581063590956] [0.95, 0.08520063727016836, 0.24778761061946908, 0.5114030960019458, 0.10021202970157606, 0.08707386793604399, 0.21317459269216593]
80972.77 0.7080216797659604 [999999999, 0.08478010206743707, 0.6363636363636364, 100000323.4556272, 0.15327435949540927, 0.09265402659173662, 91.3170671647499] [0.95, 0.08128571443716426, 0.36363636363636365, 0.5267935318140312, 0.14210568193197537, 0.08849119644284775, 0.2514206524336928]
115393.1 0.4805377501639234 [999999999, 0.08822950859941422, 0.7946428571428571, 100000135.61902547, 0.1042708911841063, 0.08999970457099893, 62.0720888297676] [0.95, 0.08444927415625003, 0.2053571428571429, 0.5096031345656955, 0.09901880350287329, 0.0860685447269548, 0.2144417772960996]
97795.07999999999 0.45092595416389025 [999999999, 0.09031803988364737, 0.6914893617021277, 100000180.6134007, 0.10951240400387835, 0.09332540701519709, 64.43037935305922] [0.95, 0.08635943507971622, 0.3085106382978723, 0.5151179969964533, 0.10372895305638352, 0.08910296022327546, 0.21793755812201215]
4.733979 0.24397475181708173 [999999999, 0.13168427243034675, 0.0, 199999980, 0.17714324901179357, 0.14166328596683553, 96.85612918115754] [0.95, 0.12338227622492226, 0.9999, 0.8, 0.16234021800791254, 0.1320865540721733, 0.25719985949870594]
88839.25000000001 0.4192653909132035 [999999999, 0.0923746287197245, 0.6330275229357798, 100000206.64142847, 0.10812860912775055, 0.0945996496153237, 64.58428965859821] [0.95, 0.08823648724186617, 0.3669724770642202, 0.5177669649390773, 0.10248783924858673, 0.09026292484057086, 0.21816183946496925]
116460.3 0.5117870267666124 [999999999, 0.08834877523903749, 0.7866666666666666, 100000104.85416937, 0.09991545756846609, 0.08958848732349217, 59.535256217615554] [0.95, 0.08455846230334485, 0.21333333333333337, 0.5048201524862105, 0.09508608157485787, 0.08569264306618152, 0.21055126481090403]
109781.2 0.4969213565409265 [999999999, 0.08889966021608363, 0.75, 100000125.58379841, 0.10162073274378665, 0.09098819141245847, 59.998987464931396] [0.95, 0.085062626412859, 0.25, 0.5081556523159378, 0.09662789383503645, 0.08697150758751093, 0.21127293949794484]
115673.20000000001 0.5362937277691344 [999999999, 0.08708759741966125, 0.8208955223880597, 100000131.51744533, 0.1055451600158303, 0.08857262267452905, 80.86934903846448] [0.95, 0.08340319939821761, 0.17910447761194026, 0.5090231319634915, 0.10016616458105532, 0.08476335861028872, 0.23960435422613868]
2.750105 0.12196115815303142 [999999999, 0.2662989021343201, 0.0, 199999980, 0.3590295053490581, 0.2797087159470476, 180.8402199085585] [0.95, 0.23378992855563985, 0.9999, 0.8, 0.3016462541234489, 0.24399607872702977, 0.3201674770830961]
